path	line	enum	variant	role	declaration_path	declaration_line	resolution
tests/regression/11_coroutine/1141_concurrent_producer_consumer.xr	12	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1142_shared_move.xr	14	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1142_shared_move.xr	29	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1143_syscall_handoff.xr	15	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1144_coro_monitor.xr	46	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1144_coro_monitor.xr	54	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1144_coro_monitor.xr	69	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	39	TaskResult	Failed	pattern-direct	stdlib/types/coroutine.xr	5	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	47	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	57	TaskResult	Failed	pattern-direct	stdlib/types/coroutine.xr	5	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	80	TaskResult	Failed	pattern-direct	stdlib/types/coroutine.xr	5	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	81	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	95	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	96	TaskResult	Failed	pattern-direct	stdlib/types/coroutine.xr	5	builtin-symbol
tests/regression/11_coroutine/1145_coro_error_patterns.xr	117	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1147_preempt_test.xr	12	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1148_scope_race_stress.xr	45	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1154_dynamic_channel_capacity.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1154_dynamic_channel_capacity.xr	17	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1155_channel_close_timeout_fanout.xr	4	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1155_channel_close_timeout_fanout.xr	11	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1156_select_close_wake.xr	11	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1156_select_close_wake.xr	32	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1156_select_close_wake.xr	36	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1157_work_queue_generic_class.xr	26	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1161_multiple_task_awaiters.xr	18	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1162_overlapping_await_any_waiters.xr	18	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1163_channel_send_opcode_preserves_receiver.xr	8	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1164_channel_recv_raw_match_nullable_payload.xr	12	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1164_channel_recv_raw_match_nullable_payload.xr	18	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1164_channel_recv_raw_match_nullable_payload.xr	25	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1166_channel_map_deep_copy_stress.xr	22	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1166_channel_map_deep_copy_stress.xr	29	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1167_channel_explicit_transfer.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1168_lazy_string_boundary.xr	7	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1172_enum_descriptor_erased_transfer.xr	15	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1174_channel_tuple_buffer_transfer.xr	21	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1175_channel_tuple_scalar_transfer.xr	14	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1176_suspend_try_continuations.xr	41	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1176_suspend_try_continuations.xr	59	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/11_coroutine/1176_suspend_try_continuations.xr	65	TaskResult	Success	pattern-direct	stdlib/types/coroutine.xr	4	builtin-symbol
tests/regression/12_type_checking/1202_generic_inference.xr	6	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	14	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	21	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	28	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	35	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	71	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	79	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/12_type_checking/1223_generic_channel.xr	83	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/13_types/1370_tuple_generic_args.xr	11	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/regression/13_types/1370_tuple_generic_args.xr	15	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/target-machine/phase0/typed_slot_calibration/mailbox.xr	4	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/vm/bytecode_build_multimodule.xr	18	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/vm/bytecode_build_scheduler.xr	10	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/vm/bytecode_build_scheduler.xr	30	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/vm/bytecode_build_scheduler.xr	54	Recv	Value	pattern-guard	stdlib/types/channel.xr	4	builtin-symbol
tests/vm/bytecode_build_scheduler.xr	81	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/work_stealing/07_producer_consumer.xr	19	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
tests/work_stealing/08_benchmark.xr	13	Recv	Value	pattern-direct	stdlib/types/channel.xr	4	builtin-symbol
