tree	path	start_codepoint	end_codepoint	line	receiver	variant	role	disposition	declaration_path	declaration_line	enum	resolution	review	evidence	source_sha256
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1184	1203	49	TestErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	c371c3dfbb25f7947e1523599ca20d639bec793cd105a21b4e88004be1bf5485
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1339	1358	58	TestErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	627e1215a7397a601360539ef525a021cb25a5a48eb68809a173056ccc13f3d2
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1397	1411	60	TestErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	fff56b7946621eb5197eb4a51664d6937057ce2a2d73d370c66f7ac13997fd37
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1595	1632	70	TestErr	Wrapped	constructor	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	7	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:7	5ecc53277421bd9d5aea2cff21818c3df29e6b818fb6d223e18fddeae7e43d13
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1683	1710	73	TestErr	Wrapped	pattern-direct	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	7	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:7	371298aa94acf8accefee7ca4355a50aea98d30912077dfcba398d7bc7923784
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	1977	2001	87	TestErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	cf44fd1ac028eb51800896e9c36d0265d1b1dd37a02585ed1d434bb3eece0f33
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	2143	2159	95	TestErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	187ef3c1fea14114d5b8317770ae983b0df00a726e105c6e9a340412d84fddc1
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0952_exception_constructor.xr	2261	2275	102	TestErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0952_exception_constructor.xr	6	TestErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0952_exception_constructor.xr:6	fff56b7946621eb5197eb4a51664d6937057ce2a2d73d370c66f7ac13997fd37
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	419	441	14	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	23fbbe2e970d4e34fb25a540d2352e4ae51d51d26a3ee9a6f39d4e17f8c9adde
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	480	495	16	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	674	695	26	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	7044fbc1080e044277e9b615c76bcbff7c28a5467f3a7255030838c4d14339c7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	744	759	28	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	1043	1062	41	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	8ab36e1cc774f3bd6dd015995940f09e743402c99fce3b6135216b49c3e0c5b0
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	1119	1134	43	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	1371	1392	56	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e85ceb7049cde000ff4153177aca17334874ef64ea7493805e8965daa17f9e17
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	1441	1456	58	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	1720	1741	70	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	0b69421d1de3950ef1ea5e48d52631749d9f1cfc235fb619c3e5e37b9a153271
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2027	2045	85	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	d42d354a31d42b6ec38358caf32346dddd96e13268f49fa0f242328c4b8b5957
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2102	2117	87	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2436	2457	103	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	38861c924b6c2764d7fecf93e418046e11bd2625d299418601aa46f5eaef9131
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2544	2568	106	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	7a8126af1ece127b1ec860f5909a5a0f0725d41eb49ca60363b197ff6e8d7d59
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2659	2674	110	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	2958	2979	123	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	0b69421d1de3950ef1ea5e48d52631749d9f1cfc235fb619c3e5e37b9a153271
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3028	3043	125	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3089	3111	128	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	14b3079727971253b51b47783cc0de0377e4a83117ff4a8dbc7cb0d196f1f718
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3160	3175	130	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3361	3380	141	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	3731987fd71113a5dccbd957dae7744306e61ff4055971e968d0d206cf17c99b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3419	3434	143	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3655	3675	153	CatchErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	4dbe17be56d630ce8085bf03d213b991c7bbef5dff203aeaff9269f792b7ac93
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0953_typed_multi_catch.xr	3767	3782	157	CatchErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	CatchErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0953_typed_multi_catch.xr:6	e67de0def76aac33b3c5b4d03c86c430a264c7698ef247098b7959cf0400d57a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	436	473	14	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	e29656f1ac38a116cb72da7c9d802e8dca94b020f7889fd483f26c2a141bb96d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	582	620	21	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	a6764954106752b6f7b53ca29f7ad146fa7ec9c7c2db16f9b467a115082bd700
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	705	733	27	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	b3c02aefaa34191af7f263ddbbccdc289f967b67435b87cdda96750886e9e951
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	2285	2320	102	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	cbb6238c56c44e3ac7e7af84b6d913d8e870287a25c2f1ae09a42dc78f913646
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	3052	3073	135	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	47fede118b3de5128573c022ec5c5a231feb089de90e53a1ad39d3f4aea9e9c3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0958_try_optional.xr	3153	3175	137	OptErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0958_try_optional.xr	6	OptErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0958_try_optional.xr:6	418b21ed65b1acd7936f1588c8a54857f6f5bfec2add54974135cf1a911d1a83
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0959_try_force.xr	340	375	12	ForceErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0959_try_force.xr	7	ForceErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0959_try_force.xr:7	15b90a6e36cbdc5c6a2f70712873488ee13a1d1db74f8af37ed8c2f339b49cd6
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0959_try_force.xr	484	514	19	ForceErr	Msg	constructor	ACCEPT	tests/regression/09_advanced/0959_try_force.xr	7	ForceErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0959_try_force.xr:7	a6993dac96a186cf53d64937862ab313560e4ba46842f7a04644f0bb6be68953
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0959_try_force.xr	1223	1238	50	ForceErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0959_try_force.xr	7	ForceErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0959_try_force.xr:7	50e3395b11c872a3f4c96108c7126c2f162a658e4779d9544da6c2df7fdf4af7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/09_advanced/0959_try_force.xr	1690	1705	68	ForceErr	Msg	pattern-direct	ACCEPT	tests/regression/09_advanced/0959_try_force.xr	7	ForceErr	same-module	reviewed	payload declaration tests/regression/09_advanced/0959_try_force.xr:7	50e3395b11c872a3f4c96108c7126c2f162a658e4779d9544da6c2df7fdf4af7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1035_namespace_import_typed.xr	609	630	28	typed_lib	Point	constructor	REJECT	-	0	-	reviewed-reject:unresolved-module-name	reviewed	reviewed namespace-imported class constructor; receiver is a module alias	f489bec383532c18f96364d1d0f96d7e24136be5016e018d9c93446a6eebda8e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1036_cross_module_generic_enum.xr	346	364	12	Result	Ok	pattern-direct	ACCEPT	tests/regression/10_stdlib/modules/generic_result_lib.xr	6	Result	import->module-export	reviewed	payload declaration tests/regression/10_stdlib/modules/generic_result_lib.xr:6	a767ec6f4473ac76859d104d78c5b7d13584f4495d28a4a6e0631645098616ac
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1036_cross_module_generic_enum.xr	436	449	15	Result	Err	pattern-direct	ACCEPT	tests/regression/10_stdlib/modules/generic_result_lib.xr	7	Result	import->module-export	reviewed	payload declaration tests/regression/10_stdlib/modules/generic_result_lib.xr:7	f09beb8b527a72b93bd6c1dd7c324f1b407761c91e596f3d06b9e7d86e6b8495
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1101_regex_engine.xr	19872	19905	729	RegexError	InvalidPattern	pattern-direct	ACCEPT	stdlib/regex/regex.xr	1743	RegexError	import->module-export	reviewed	payload declaration stdlib/regex/regex.xr:1745	fed50f3a7cdd2dfd3ba0d40493eb48532f0c058326ceea1c4c893095076c9b2e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1305_csv_basic.xr	783	808	32	CsvHeader	Explicit	constructor	ACCEPT	stdlib/csv/csv.xr	16	CsvHeader	import->module-export	reviewed	payload declaration stdlib/csv/csv.xr:16	2cf74c9fd8214720925cce9ef2fb62c0dfa7b0524b4bf19ae8fe129d902bc080
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1305_csv_basic.xr	1706	1772	59	CsvError	FieldCountMismatch	pattern-direct	ACCEPT	stdlib/csv/csv.xr	51	CsvError	import->module-export	reviewed	payload declaration stdlib/csv/csv.xr:51	58503d8c5f85a06a7f67fd431b01efad86517bc64362c236ab198eab4da846d7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1305_csv_basic.xr	1966	1990	69	CsvDelimiter	Exact	constructor	ACCEPT	stdlib/csv/csv.xr	9	CsvDelimiter	import->module-export	reviewed	payload declaration stdlib/csv/csv.xr:9	e6bfb79c8c664c85aa18c74c05901495e87d719240168a654193be09c783c4e7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1305_csv_basic.xr	4144	4179	139	CsvError	ColumnLimitExceeded	pattern-direct	ACCEPT	stdlib/csv/csv.xr	48	CsvError	import->module-export	reviewed	payload declaration stdlib/csv/csv.xr:48	930eaa41f9ef3cb8713c1b77b460bf226967a7b1bae2b816d08cdf1334f8958a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	248	270	8	XmlNode	Document	pattern-direct	ACCEPT	stdlib/xml/xml.xr	42	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:42	414a4f81b5fb84dc3c2e509242a8dc2f8589b7b7e94a17d0f0d505524b009027
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	307	341	9	XmlNode	Element	pattern-direct	ACCEPT	stdlib/xml/xml.xr	43	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:43	3a39f2958179108a03208df44f060f7ee58f5dc7341d3377911a56cc9e64e535
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	365	380	10	XmlNode	Text	pattern-direct	ACCEPT	stdlib/xml/xml.xr	44	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:44	35e5470292911f13dbc0023c25f31d7f6a0d451b8bb03d83ac19a7f4674a823e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	420	438	11	XmlNode	Comment	pattern-direct	ACCEPT	stdlib/xml/xml.xr	45	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:45	d1dc310d582246f0db107a9a363507c9e108d14029efa3c071879ac6eeeffec5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	478	494	12	XmlNode	CData	pattern-direct	ACCEPT	stdlib/xml/xml.xr	46	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:46	af16caf0d41d603b0e3a199ccea28f55c5497fc052d4b042d7b9c885fbe66630
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1309_xml_advanced.xr	534	569	13	XmlNode	ProcessingInstruction	pattern-direct	ACCEPT	stdlib/xml/xml.xr	47	XmlNode	import->module-export	reviewed	payload declaration stdlib/xml/xml.xr:47	3a71f931540de25793ad074e7eb65a18c787eca4625832c6f683d2b8cdd5924a
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1411_url_parse.xr	5700	5735	205	UrlError	InvalidPercentEncoding	pattern-direct	ACCEPT	stdlib/url/url.xr	10	UrlError	import->module-export	reviewed	payload declaration stdlib/url/url.xr:10	c0a6e3a6ebed0407e73f4cff07b979b505b3d83b7dd9fab6520c796a4ac72474
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1502_http_request_options.xr	231	244	9	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1510_http2_client.xr	1425	1456	52	HttpError	InvalidHeaderValue	pattern-catch	ACCEPT	stdlib/http/http.xr	1243	HttpError	import->module-export	reviewed	payload declaration stdlib/http/http.xr:1243	b312a618677c5616b48ebdf971e8e01e8bb4bacfdaf23225c264a52768aec71b
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1510_http2_client.xr	1644	1674	61	HttpError	InvalidHeaderName	pattern-catch	ACCEPT	stdlib/http/http.xr	1242	HttpError	import->module-export	reviewed	payload declaration stdlib/http/http.xr:1242	44c109e22a6035fc3a78d0c0e57593339bd062e9a0591cccb6adb04b2551dfdf
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1511_cluster_opaque_transport.xr	502	519	23	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	1ef8f9d0be069ca601cdd76ca1aff8602e8f2c0020bb19ec7368ef92f43967ee
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1512_http2_protocol.xr	14631	14658	395	Http2Error	ProtocolError	pattern-direct	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	import->module-export	reviewed	payload declaration stdlib/http2/http2.xr:107	d4d65393f0a4a59653797042b78e4189d707cc2a1488514382aaa1ea29a2c497
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/1512_http2_protocol.xr	15039	15066	410	Http2Error	ProtocolError	pattern-direct	ACCEPT	stdlib/http2/http2.xr	107	Http2Error	import->module-export	reviewed	payload declaration stdlib/http2/http2.xr:107	d4d65393f0a4a59653797042b78e4189d707cc2a1488514382aaa1ea29a2c497
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/10_stdlib/modules/generic_result_lib.xr	273	289	18	Result	Ok	constructor	ACCEPT	tests/regression/10_stdlib/modules/generic_result_lib.xr	6	Result	same-module	reviewed	payload declaration tests/regression/10_stdlib/modules/generic_result_lib.xr:6	eca77fe3f5ab3266c998f94af6ff0cfa161d0f9fc8639b1dbeb5208a47a3ef70
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1101_channel_basic.xr	207	220	12	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1101_channel_basic.xr	317	330	19	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1104_coroutine_combined.xr	120	133	6	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1109_await_any.xr	155	168	9	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1111_comprehensive.xr	86	99	5	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1113_select_send.xr	87	100	5	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1113_select_send.xr	197	210	12	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1115_cancel.xr	132	145	6	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1115_cancel.xr	771	792	34	TaskResult	Success	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	4	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:4	b9294ace8ccc5f6f77474b59b0408ed75f3874936468a805fae44be7af16b6d2
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/regression/11_coroutine/1116_task_status.xr	137	150	6	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
